measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,metric_id,metric_name,year,val,upper,lower
5,Prevalence,7,Democratic People's Republic of Korea,3,Both,5,1-4 years,515,Asthma,1,Number,2019,56137.06731546652,89972.45238586563,32221.371033773317
5,Prevalence,7,Democratic People's Republic of Korea,3,Both,5,1-4 years,515,Asthma,3,Rate,2019,4237.38872267946,6791.381761167327,2432.162575941415
5,Prevalence,7,Democratic People's Republic of Korea,3,Both,6,5-9 years,515,Asthma,1,Number,2019,75874.34901256998,121646.26013929816,46538.70961873711
5,Prevalence,7,Democratic People's Republic of Korea,3,Both,6,5-9 years,515,Asthma,3,Rate,2019,4805.428536307281,7704.348273374954,2947.4841781871187
5,Prevalence,7,Democratic People's Republic of Korea,3,Both,7,10-14 years,515,Asthma,1,Number,2019,54158.8733491839,84615.48658527496,33330.236855638424
5,Prevalence,7,Democratic People's Republic of Korea,3,Both,7,10-14 years,515,Asthma,3,Rate,2019,3269.9789324008766,5108.873973517904,2012.3973338066346
5,Prevalence,7,Democratic People's Republic of Korea,3,Both,8,15-19 years,515,Asthma,1,Number,2019,44815.84928154121,69001.14920963052,27859.584557725142
5,Prevalence,7,Democratic People's Republic of Korea,3,Both,8,15-19 years,515,Asthma,3,Rate,2019,2484.8091799770714,3825.7601213344956,1544.6711948822901
5,Prevalence,23,Kiribati,3,Both,5,1-4 years,515,Asthma,1,Number,2019,392.2381553786627,568.3089184967869,260.00486079638495
5,Prevalence,23,Kiribati,3,Both,5,1-4 years,515,Asthma,3,Rate,2019,3361.6028331083994,4870.583966150005,2228.3224227161177
5,Prevalence,23,Kiribati,3,Both,6,5-9 years,515,Asthma,1,Number,2019,564.2219404949162,788.7287569222849,393.66016733759466
5,Prevalence,23,Kiribati,3,Both,6,5-9 years,515,Asthma,3,Rate,2019,3946.4197803100947,5516.720538884368,2753.434702908834
5,Prevalence,23,Kiribati,3,Both,7,10-14 years,515,Asthma,1,Number,2019,497.87582236050747,665.5845007960654,366.60476810135964
5,Prevalence,23,Kiribati,3,Both,7,10-14 years,515,Asthma,3,Rate,2019,3835.8876021886595,5128.000236500485,2824.5088869669944
5,Prevalence,23,Kiribati,3,Both,8,15-19 years,515,Asthma,1,Number,2019,392.81882615595293,509.8487244279585,304.29116693073684
5,Prevalence,23,Kiribati,3,Both,8,15-19 years,515,Asthma,3,Rate,2019,3547.6544763821107,4604.583561319585,2748.136923704326
5,Prevalence,23,Kiribati,3,Both,22,All ages,515,Asthma,1,Number,2019,5276.797979089395,5860.915170498664,4787.322006164953
5,Prevalence,23,Kiribati,3,Both,22,All ages,515,Asthma,3,Rate,2019,4448.453946581217,4940.877275214864,4035.8151963124105
5,Prevalence,15,Myanmar,3,Both,22,All ages,515,Asthma,1,Number,2019,1065997.1430491097,1212653.036964888,933365.5037258574
5,Prevalence,15,Myanmar,3,Both,22,All ages,515,Asthma,3,Rate,2019,1949.6297805219995,2217.852542779537,1707.0563406678996
5,Prevalence,7,Democratic People's Republic of Korea,3,Both,22,All ages,515,Asthma,1,Number,2019,998397.8435157959,1140796.983618828,880328.4666758155
5,Prevalence,7,Democratic People's Republic of Korea,3,Both,22,All ages,515,Asthma,3,Rate,2019,3805.905294612528,4348.7326302144675,3355.8233264218848
5,Prevalence,11,Indonesia,3,Both,22,All ages,515,Asthma,1,Number,2019,8673884.373303773,10270736.173245633,7367856.054503719
5,Prevalence,11,Indonesia,3,Both,22,All ages,515,Asthma,3,Rate,2019,3342.9774508933565,3958.415624827744,2839.6247392277087
5,Prevalence,11,Indonesia,3,Both,5,1-4 years,515,Asthma,1,Number,2019,573267.1975269504,886291.8394951352,356301.3777224487
5,Prevalence,11,Indonesia,3,Both,5,1-4 years,515,Asthma,3,Rate,2019,3601.616679726969,5568.2297644136725,2238.50412259903
5,Prevalence,11,Indonesia,3,Both,6,5-9 years,515,Asthma,1,Number,2019,1114307.435439651,1711686.6461429747,713508.4065519621
5,Prevalence,11,Indonesia,3,Both,6,5-9 years,515,Asthma,3,Rate,2019,5055.711603228908,7766.074031968252,3237.2508836242873
5,Prevalence,11,Indonesia,3,Both,7,10-14 years,515,Asthma,1,Number,2019,950379.6951554682,1385868.1257231543,610975.9207152824
5,Prevalence,11,Indonesia,3,Both,7,10-14 years,515,Asthma,3,Rate,2019,4068.3245454677935,5932.535534377799,2615.4266001328583
5,Prevalence,11,Indonesia,3,Both,8,15-19 years,515,Asthma,1,Number,2019,724778.0915506104,1038719.8088213543,490364.8771609042
5,Prevalence,11,Indonesia,3,Both,8,15-19 years,515,Asthma,3,Rate,2019,3165.1340617119063,4536.129728261484,2141.4424545430306
5,Prevalence,10,Cambodia,3,Both,5,1-4 years,515,Asthma,1,Number,2019,51339.59361612019,80327.32447492356,30010.708907468943
5,Prevalence,10,Cambodia,3,Both,5,1-4 years,515,Asthma,3,Rate,2019,3642.2512188089804,5698.765316689021,2129.0885532297816
5,Prevalence,10,Cambodia,3,Both,6,5-9 years,515,Asthma,1,Number,2019,67675.31779815353,104051.61077045096,43806.072070749084
5,Prevalence,10,Cambodia,3,Both,6,5-9 years,515,Asthma,3,Rate,2019,4019.0298004668794,6179.306401194808,2601.50842023152
5,Prevalence,10,Cambodia,3,Both,7,10-14 years,515,Asthma,1,Number,2019,48356.59782944985,74819.51688292802,30529.588512413662
5,Prevalence,10,Cambodia,3,Both,7,10-14 years,515,Asthma,3,Rate,2019,3056.8723326166532,4729.731233488005,1929.9342517626883
5,Prevalence,10,Cambodia,3,Both,8,15-19 years,515,Asthma,1,Number,2019,29881.713203640364,44555.068452948326,19511.0131951565
5,Prevalence,10,Cambodia,3,Both,8,15-19 years,515,Asthma,3,Rate,2019,2015.5757071294,3005.320109702066,1316.0531978082067
5,Prevalence,10,Cambodia,3,Both,22,All ages,515,Asthma,1,Number,2019,386095.4902088906,474534.8516164664,322587.1745544889
5,Prevalence,10,Cambodia,3,Both,22,All ages,515,Asthma,3,Rate,2019,2325.439698584714,2858.106894006729,1942.9313239515575
5,Prevalence,26,Papua New Guinea,3,Both,5,1-4 years,515,Asthma,1,Number,2019,59466.516828222615,85497.01648469486,39531.55842383636
5,Prevalence,26,Papua New Guinea,3,Both,5,1-4 years,515,Asthma,3,Rate,2019,5240.32984806781,7534.198929116652,3483.6142521592833
5,Prevalence,26,Papua New Guinea,3,Both,6,5-9 years,515,Asthma,1,Number,2019,59963.808569856075,81933.52539693525,43255.736029405736
5,Prevalence,26,Papua New Guinea,3,Both,6,5-9 years,515,Asthma,3,Rate,2019,5025.8359123919445,6867.216479238102,3625.457367343058
5,Prevalence,26,Papua New Guinea,3,Both,7,10-14 years,515,Asthma,1,Number,2019,42556.42487257428,56174.84717018758,31974.292404988806
5,Prevalence,26,Papua New Guinea,3,Both,7,10-14 years,515,Asthma,3,Rate,2019,4097.178048968657,5408.310294368464,3078.368762537942
5,Prevalence,26,Papua New Guinea,3,Both,8,15-19 years,515,Asthma,1,Number,2019,28305.480232963037,36533.5904820688,21604.301559593216
5,Prevalence,26,Papua New Guinea,3,Both,8,15-19 years,515,Asthma,3,Rate,2019,2964.0743982678264,3825.700158889888,2262.3448398757137
5,Prevalence,26,Papua New Guinea,3,Both,22,All ages,515,Asthma,1,Number,2019,412884.0796103606,465899.3955733205,365291.5834149157
5,Prevalence,26,Papua New Guinea,3,Both,22,All ages,515,Asthma,3,Rate,2019,4184.658108609684,4721.978346372946,3702.2991731399757
5,Prevalence,29,Tonga,3,Both,22,All ages,515,Asthma,1,Number,2019,3798.059416705075,4782.140775816406,3041.7534209777873
5,Prevalence,29,Tonga,3,Both,22,All ages,515,Asthma,3,Rate,2019,3710.851281105195,4672.336916666433,2971.9110052348146
5,Prevalence,15,Myanmar,3,Both,5,1-4 years,515,Asthma,1,Number,2019,100072.03354326819,149522.5748651296,65697.19943999595
5,Prevalence,15,Myanmar,3,Both,5,1-4 years,515,Asthma,3,Rate,2019,2499.9755044568715,3735.337049631568,1641.2316557991646
5,Prevalence,15,Myanmar,3,Both,6,5-9 years,515,Asthma,1,Number,2019,133470.152239316,193177.43355152203,89766.11180154498
5,Prevalence,15,Myanmar,3,Both,6,5-9 years,515,Asthma,3,Rate,2019,2690.161383405517,3893.5931604684974,1809.2833750124753
5,Prevalence,15,Myanmar,3,Both,7,10-14 years,515,Asthma,1,Number,2019,109579.35191524343,156488.30557584573,74921.77891554573
5,Prevalence,15,Myanmar,3,Both,7,10-14 years,515,Asthma,3,Rate,2019,2192.502022981062,3131.072784709471,1499.0611731736574
5,Prevalence,15,Myanmar,3,Both,8,15-19 years,515,Asthma,1,Number,2019,79509.45784975556,109528.38887365749,55489.17465643993
5,Prevalence,15,Myanmar,3,Both,8,15-19 years,515,Asthma,3,Rate,2019,1602.3518732944085,2207.322547995,1118.271780022966
5,Prevalence,14,Maldives,3,Both,22,All ages,515,Asthma,1,Number,2019,11017.601656247929,13954.643501389837,8811.18243493933
5,Prevalence,14,Maldives,3,Both,22,All ages,515,Asthma,3,Rate,2019,2210.531833806422,2799.8093098373315,1767.8438442057864
5,Prevalence,19,Timor-Leste,3,Both,5,1-4 years,515,Asthma,1,Number,2019,6549.39157895846,9523.423182614915,4349.3294954406165
5,Prevalence,19,Timor-Leste,3,Both,5,1-4 years,515,Asthma,3,Rate,2019,4718.498069401131,6861.134100704448,3133.4670678966454
5,Prevalence,19,Timor-Leste,3,Both,6,5-9 years,515,Asthma,1,Number,2019,7950.847361260707,11476.89558141274,5477.296297891802
5,Prevalence,19,Timor-Leste,3,Both,6,5-9 years,515,Asthma,3,Rate,2019,4832.311970752232,6975.349592969714,3328.9539171158995
5,Prevalence,19,Timor-Leste,3,Both,7,10-14 years,515,Asthma,1,Number,2019,5835.336918107413,8466.328987339992,3973.203827905633
5,Prevalence,19,Timor-Leste,3,Both,7,10-14 years,515,Asthma,3,Rate,2019,3554.58561980101,5157.24999143044,2420.2703955939296
5,Prevalence,19,Timor-Leste,3,Both,8,15-19 years,515,Asthma,1,Number,2019,3951.890498752323,5569.450602669291,2701.540980345754
5,Prevalence,19,Timor-Leste,3,Both,8,15-19 years,515,Asthma,3,Rate,2019,2463.451508311629,3471.7742032438473,1684.0333012515289
5,Prevalence,19,Timor-Leste,3,Both,22,All ages,515,Asthma,1,Number,2019,39728.74013457064,47060.68707645104,33709.86487542436
5,Prevalence,19,Timor-Leste,3,Both,22,All ages,515,Asthma,3,Rate,2019,2976.329454178336,3525.611650534782,2525.417704796331
5,Prevalence,18,Thailand,3,Both,22,All ages,515,Asthma,1,Number,2019,2309630.863992608,2688542.413552355,2005711.9334980117
5,Prevalence,18,Thailand,3,Both,22,All ages,515,Asthma,3,Rate,2019,3294.2213803133764,3834.662083313694,2860.742483609268
5,Prevalence,22,Fiji,3,Both,5,1-4 years,515,Asthma,1,Number,2019,2225.0985826933456,3478.262130720449,1355.7451357194623
5,Prevalence,22,Fiji,3,Both,5,1-4 years,515,Asthma,3,Rate,2019,3117.1178720331613,4872.661883664092,1899.2495098162456
5,Prevalence,22,Fiji,3,Both,6,5-9 years,515,Asthma,1,Number,2019,3424.690672876183,5121.05286964466,2225.2855749706937
5,Prevalence,22,Fiji,3,Both,6,5-9 years,515,Asthma,3,Rate,2019,3739.983218761267,5592.520208190114,2430.155451193593
5,Prevalence,22,Fiji,3,Both,7,10-14 years,515,Asthma,1,Number,2019,2898.853457946566,4082.3116214637857,1977.1049368015206
5,Prevalence,22,Fiji,3,Both,7,10-14 years,515,Asthma,3,Rate,2019,3402.571148811873,4791.672274972975,2320.655498363719
5,Prevalence,22,Fiji,3,Both,8,15-19 years,515,Asthma,1,Number,2019,1948.9752824409572,2759.887101279622,1319.2864564523236
5,Prevalence,22,Fiji,3,Both,8,15-19 years,515,Asthma,3,Rate,2019,2550.6308312351143,3611.873990744246,1726.5548421136325
5,Prevalence,6,China,3,Both,5,1-4 years,515,Asthma,1,Number,2019,2049523.4316612887,3400677.9841362275,1112781.3813381686
5,Prevalence,6,China,3,Both,5,1-4 years,515,Asthma,3,Rate,2019,3085.5690970711953,5119.739903844742,1675.2986518773764
5,Prevalence,6,China,3,Both,6,5-9 years,515,Asthma,1,Number,2019,3154479.0922121964,5211337.552377588,1862445.5892438833
5,Prevalence,6,China,3,Both,6,5-9 years,515,Asthma,3,Rate,2019,4343.037275062143,7174.88770135887,2564.1858387429597
5,Prevalence,6,China,3,Both,7,10-14 years,515,Asthma,1,Number,2019,2048058.295071394,3250374.790869356,1237564.7933155342
5,Prevalence,6,China,3,Both,7,10-14 years,515,Asthma,3,Rate,2019,2898.712720446061,4600.407505579214,1751.5833496501557
5,Prevalence,6,China,3,Both,8,15-19 years,515,Asthma,1,Number,2019,1438638.1034485078,2196619.9349747538,870230.5786355729
5,Prevalence,6,China,3,Both,8,15-19 years,515,Asthma,3,Rate,2019,1914.7066062420854,2923.516825265124,1158.2038831540253
5,Prevalence,27,Samoa,3,Both,5,1-4 years,515,Asthma,1,Number,2019,701.4103347231593,1115.8599541353703,410.88835314511067
5,Prevalence,27,Samoa,3,Both,5,1-4 years,515,Asthma,3,Rate,2019,4064.8023692595825,6466.614420675115,2381.173855992041
5,Prevalence,6,China,3,Both,22,All ages,515,Asthma,1,Number,2019,24766952.285406508,30666151.010369916,20076066.341865607
5,Prevalence,6,China,3,Both,22,All ages,515,Asthma,3,Rate,2019,1741.269373291648,2156.0193977745785,1411.4711836328838
5,Prevalence,25,Federated States of Micronesia,3,Both,5,1-4 years,515,Asthma,1,Number,2019,336.0735119785919,530.3370323171182,192.224091597338
5,Prevalence,25,Federated States of Micronesia,3,Both,5,1-4 years,515,Asthma,3,Rate,2019,4290.016385855634,6769.812191599955,2453.7622672307616
5,Prevalence,25,Federated States of Micronesia,3,Both,6,5-9 years,515,Asthma,1,Number,2019,485.54801910177036,747.3361240861288,313.41721997933456
