"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"AUS","GDPLTFORECAST","TOT","MLN_USD","A","1990",513774.330384464,
"AUS","GDPLTFORECAST","TOT","MLN_USD","A","1991",506945.52964763,
"AUS","GDPLTFORECAST","TOT","MLN_USD","A","1992",522250.168284362,
"AUS","GDPLTFORECAST","TOT","MLN_USD","A","1993",543637.22879163,
"AUS","GDPLTFORECAST","TOT","MLN_USD","A","1994",569455.504292035,
"AUS","GDPLTFORECAST","TOT","MLN_USD","A","1995",587295.329245582,
"AUS","GDPLTFORECAST","TOT","MLN_USD","A","1996",610611.180470389,
"AUS","GDPLTFORECAST","TOT","MLN_USD","A","1997",636094.091803415,
"AUS","GDPLTFORECAST","TOT","MLN_USD","A","1998",667631.42835357,
"AUS","GDPLTFORECAST","TOT","MLN_USD","A","1999",694951.9923622,
"AUS","GDPLTFORECAST","TOT","MLN_USD","A","2000",718500.751916396,
"AUS","GDPLTFORECAST","TOT","MLN_USD","A","2001",738175.846851642,
"AUS","GDPLTFORECAST","TOT","MLN_USD","A","2002",767826.685501104,
"AUS","GDPLTFORECAST","TOT","MLN_USD","A","2003",791933.591102963,
"AUS","GDPLTFORECAST","TOT","MLN_USD","A","2004",823261.846262798,
"AUS","GDPLTFORECAST","TOT","MLN_USD","A","2005",848066.285505868,
"AUS","GDPLTFORECAST","TOT","MLN_USD","A","2006",870837.691172976,
"AUS","GDPLTFORECAST","TOT","MLN_USD","A","2007",908932.79702807,
"AUS","GDPLTFORECAST","TOT","MLN_USD","A","2008",930908.97860379,
"AUS","GDPLTFORECAST","TOT","MLN_USD","A","2009",949354.00780966,
"AUS","GDPLTFORECAST","TOT","MLN_USD","A","2010",972936.125078551,
"AUS","GDPLTFORECAST","TOT","MLN_USD","A","2011",998810.989559241,
"AUS","GDPLTFORECAST","TOT","MLN_USD","A","2012",1037719.18971003,
"AUS","GDPLTFORECAST","TOT","MLN_USD","A","2013",1060217.77692481,
"AUS","GDPLTFORECAST","TOT","MLN_USD","A","2014",1087018.91366176,
"AUS","GDPLTFORECAST","TOT","MLN_USD","A","2015",1111682.77396433,
"AUS","GDPLTFORECAST","TOT","MLN_USD","A","2016",1141524.82379981,
"AUS","GDPLTFORECAST","TOT","MLN_USD","A","2017",1169210.53564965,
"AUS","GDPLTFORECAST","TOT","MLN_USD","A","2018",1202453.88103707,
"AUS","GDPLTFORECAST","TOT","MLN_USD","A","2019",1225634.51438266,
"AUS","GDPLTFORECAST","TOT","MLN_USD","A","2020",1202792.22357183,
"AUS","GDPLTFORECAST","TOT","MLN_USD","A","2021",1265290.2847467,
"AUS","GDPLTFORECAST","TOT","MLN_USD","A","2022",1312306.19658878,
"AUS","GDPLTFORECAST","TOT","MLN_USD","A","2023",1336858.71147497,
"AUS","GDPLTFORECAST","TOT","MLN_USD","A","2024",1355018.37887017,
"AUS","GDPLTFORECAST","TOT","MLN_USD","A","2025",1383375.64030439,
"AUS","GDPLTFORECAST","TOT","MLN_USD","A","2026",1419704,
"AUS","GDPLTFORECAST","TOT","MLN_USD","A","2027",1458156,
"AUS","GDPLTFORECAST","TOT","MLN_USD","A","2028",1497313,
"AUS","GDPLTFORECAST","TOT","MLN_USD","A","2029",1536964,
"AUS","GDPLTFORECAST","TOT","MLN_USD","A","2030",1577256,
"AUS","GDPLTFORECAST","TOT","MLN_USD","A","2031",1618554,
"AUS","GDPLTFORECAST","TOT","MLN_USD","A","2032",1660975,
"AUS","GDPLTFORECAST","TOT","MLN_USD","A","2033",1704598,
"AUS","GDPLTFORECAST","TOT","MLN_USD","A","2034",1749482,
"AUS","GDPLTFORECAST","TOT","MLN_USD","A","2035",1795675,
"AUS","GDPLTFORECAST","TOT","MLN_USD","A","2036",1843224,
"AUS","GDPLTFORECAST","TOT","MLN_USD","A","2037",1892209,
"AUS","GDPLTFORECAST","TOT","MLN_USD","A","2038",1942605,
"AUS","GDPLTFORECAST","TOT","MLN_USD","A","2039",1994494,
"AUS","GDPLTFORECAST","TOT","MLN_USD","A","2040",2047911,
"AUS","GDPLTFORECAST","TOT","MLN_USD","A","2041",2102836,
"AUS","GDPLTFORECAST","TOT","MLN_USD","A","2042",2159222,
"AUS","GDPLTFORECAST","TOT","MLN_USD","A","2043",2216993,
"AUS","GDPLTFORECAST","TOT","MLN_USD","A","2044",2276060,
"AUS","GDPLTFORECAST","TOT","MLN_USD","A","2045",2336335,
"AUS","GDPLTFORECAST","TOT","MLN_USD","A","2046",2397745,
"AUS","GDPLTFORECAST","TOT","MLN_USD","A","2047",2460248,
"AUS","GDPLTFORECAST","TOT","MLN_USD","A","2048",2523830,
"AUS","GDPLTFORECAST","TOT","MLN_USD","A","2049",2588503,
"AUS","GDPLTFORECAST","TOT","MLN_USD","A","2050",2654292,
"AUS","GDPLTFORECAST","TOT","MLN_USD","A","2051",2721226,
"AUS","GDPLTFORECAST","TOT","MLN_USD","A","2052",2789326,
"AUS","GDPLTFORECAST","TOT","MLN_USD","A","2053",2858599,
"AUS","GDPLTFORECAST","TOT","MLN_USD","A","2054",2929051,
"AUS","GDPLTFORECAST","TOT","MLN_USD","A","2055",3000714,
"AUS","GDPLTFORECAST","TOT","MLN_USD","A","2056",3073654,
"AUS","GDPLTFORECAST","TOT","MLN_USD","A","2057",3147944,
"AUS","GDPLTFORECAST","TOT","MLN_USD","A","2058",3223635,
"AUS","GDPLTFORECAST","TOT","MLN_USD","A","2059",3300770,
"AUS","GDPLTFORECAST","TOT","MLN_USD","A","2060",3379415,
"AUT","GDPLTFORECAST","TOT","MLN_USD","A","1990",270683.596591881,
"AUT","GDPLTFORECAST","TOT","MLN_USD","A","1991",279999.517457665,
"AUT","GDPLTFORECAST","TOT","MLN_USD","A","1992",285861.376603554,
"AUT","GDPLTFORECAST","TOT","MLN_USD","A","1993",287367.321377473,
"AUT","GDPLTFORECAST","TOT","MLN_USD","A","1994",294270.225733186,
"AUT","GDPLTFORECAST","TOT","MLN_USD","A","1995",302121.307284906,
"AUT","GDPLTFORECAST","TOT","MLN_USD","A","1996",308895.509584641,
"AUT","GDPLTFORECAST","TOT","MLN_USD","A","1997",315737.952218415,
"AUT","GDPLTFORECAST","TOT","MLN_USD","A","1998",326825.414813518,
"AUT","GDPLTFORECAST","TOT","MLN_USD","A","1999",338108.821917387,
"AUT","GDPLTFORECAST","TOT","MLN_USD","A","2000",350225.586545062,
"AUT","GDPLTFORECAST","TOT","MLN_USD","A","2001",354451.792939348,
"AUT","GDPLTFORECAST","TOT","MLN_USD","A","2002",360611.193805752,
"AUT","GDPLTFORECAST","TOT","MLN_USD","A","2003",364027.714547468,
"AUT","GDPLTFORECAST","TOT","MLN_USD","A","2004",373344.940533056,
"AUT","GDPLTFORECAST","TOT","MLN_USD","A","2005",382176.135808655,
"AUT","GDPLTFORECAST","TOT","MLN_USD","A","2006",395808.362116107,
"AUT","GDPLTFORECAST","TOT","MLN_USD","A","2007",410265.03050226,
"AUT","GDPLTFORECAST","TOT","MLN_USD","A","2008",416626.84026363,
"AUT","GDPLTFORECAST","TOT","MLN_USD","A","2009",400912.080145369,
"AUT","GDPLTFORECAST","TOT","MLN_USD","A","2010",407960.647068812,
"AUT","GDPLTFORECAST","TOT","MLN_USD","A","2011",420378.532670051,
"AUT","GDPLTFORECAST","TOT","MLN_USD","A","2012",423416.787296006,
"AUT","GDPLTFORECAST","TOT","MLN_USD","A","2013",423377.22362764,
"AUT","GDPLTFORECAST","TOT","MLN_USD","A","2014",426774.348811292,
"AUT","GDPLTFORECAST","TOT","MLN_USD","A","2015",431002.381639213,
"AUT","GDPLTFORECAST","TOT","MLN_USD","A","2016",439520.275773758,
"AUT","GDPLTFORECAST","TOT","MLN_USD","A","2017",449844.055804567,
"AUT","GDPLTFORECAST","TOT","MLN_USD","A","2018",460563.2701029,
"AUT","GDPLTFORECAST","TOT","MLN_USD","A","2019",467255.255519362,
"AUT","GDPLTFORECAST","TOT","MLN_USD","A","2020",435833.782428386,
"AUT","GDPLTFORECAST","TOT","MLN_USD","A","2021",454820.077688844,
"AUT","GDPLTFORECAST","TOT","MLN_USD","A","2022",476801.110225932,
"AUT","GDPLTFORECAST","TOT","MLN_USD","A","2023",475064.653128072,
"AUT","GDPLTFORECAST","TOT","MLN_USD","A","2024",477964.283614109,
"AUT","GDPLTFORECAST","TOT","MLN_USD","A","2025",485037.584595082,
"AUT","GDPLTFORECAST","TOT","MLN_USD","A","2026",496691.4,
"AUT","GDPLTFORECAST","TOT","MLN_USD","A","2027",507693,
"AUT","GDPLTFORECAST","TOT","MLN_USD","A","2028",517272,
"AUT","GDPLTFORECAST","TOT","MLN_USD","A","2029",525884.7,
"AUT","GDPLTFORECAST","TOT","MLN_USD","A","2030",534151.3,
"AUT","GDPLTFORECAST","TOT","MLN_USD","A","2031",542461.4,
"AUT","GDPLTFORECAST","TOT","MLN_USD","A","2032",551042.2,
"AUT","GDPLTFORECAST","TOT","MLN_USD","A","2033",560008.5,
"AUT","GDPLTFORECAST","TOT","MLN_USD","A","2034",569399.8,
"AUT","GDPLTFORECAST","TOT","MLN_USD","A","2035",579204.3,
"AUT","GDPLTFORECAST","TOT","MLN_USD","A","2036",589394.4,
"AUT","GDPLTFORECAST","TOT","MLN_USD","A","2037",599924.6,
"AUT","GDPLTFORECAST","TOT","MLN_USD","A","2038",610730.9,
"AUT","GDPLTFORECAST","TOT","MLN_USD","A","2039",621742.6,
"AUT","GDPLTFORECAST","TOT","MLN_USD","A","2040",632892.6,
"AUT","GDPLTFORECAST","TOT","MLN_USD","A","2041",644137,
"AUT","GDPLTFORECAST","TOT","MLN_USD","A","2042",655456.4,
"AUT","GDPLTFORECAST","TOT","MLN_USD","A","2043",666839.4,
"AUT","GDPLTFORECAST","TOT","MLN_USD","A","2044",678272.5,
"AUT","GDPLTFORECAST","TOT","MLN_USD","A","2045",689732.8,
"AUT","GDPLTFORECAST","TOT","MLN_USD","A","2046",701198,
"AUT","GDPLTFORECAST","TOT","MLN_USD","A","2047",712654.3,
"AUT","GDPLTFORECAST","TOT","MLN_USD","A","2048",724096.6,
"AUT","GDPLTFORECAST","TOT","MLN_USD","A","2049",735526.8,
"AUT","GDPLTFORECAST","TOT","MLN_USD","A","2050",746950,
"AUT","GDPLTFORECAST","TOT","MLN_USD","A","2051",758376.6,
"AUT","GDPLTFORECAST","TOT","MLN_USD","A","2052",769823.7,
"AUT","GDPLTFORECAST","TOT","MLN_USD","A","2053",781318.8,
"AUT","GDPLTFORECAST","TOT","MLN_USD","A","2054",792894.5,
"AUT","GDPLTFORECAST","TOT","MLN_USD","A","2055",804588.3,
"AUT","GDPLTFORECAST","TOT","MLN_USD","A","2056",816435,
"AUT","GDPLTFORECAST","TOT","MLN_USD","A","2057",828467.4,
"AUT","GDPLTFORECAST","TOT","MLN_USD","A","2058",840725.3,
"AUT","GDPLTFORECAST","TOT","MLN_USD","A","2059",853240.3,
"AUT","GDPLTFORECAST","TOT","MLN_USD","A","2060",866029.5,
"BEL","GDPLTFORECAST","TOT","MLN_USD","A","1990",330614.26839811,
"BEL","GDPLTFORECAST","TOT","MLN_USD","A","1991",336674.673575917,
"BEL","GDPLTFORECAST","TOT","MLN_USD","A","1992",341828.000661407,
"BEL","GDPLTFORECAST","TOT","MLN_USD","A","1993",338540.049106381,
"BEL","GDPLTFORECAST","TOT","MLN_USD","A","1994",349464.639901271,
"BEL","GDPLTFORECAST","TOT","MLN_USD","A","1995",357798.523139236,
"BEL","GDPLTFORECAST","TOT","MLN_USD","A","1996",362510.92137234,
"BEL","GDPLTFORECAST","TOT","MLN_USD","A","1997",376264.374358771,
"BEL","GDPLTFORECAST","TOT","MLN_USD","A","1998",383649.214878978,
"BEL","GDPLTFORECAST","TOT","MLN_USD","A","1999",397240.171374613,
"BEL","GDPLTFORECAST","TOT","MLN_USD","A","2000",412033.601902143,
"BEL","GDPLTFORECAST","TOT","MLN_USD","A","2001",416536.004670218,
"BEL","GDPLTFORECAST","TOT","MLN_USD","A","2002",423643.351183064,
"BEL","GDPLTFORECAST","TOT","MLN_USD","A","2003",428040.756218624,
"BEL","GDPLTFORECAST","TOT","MLN_USD","A","2004",443322.92619155,
"BEL","GDPLTFORECAST","TOT","MLN_USD","A","2005",453637.703438122,
"BEL","GDPLTFORECAST","TOT","MLN_USD","A","2006",465219.953312908,
"BEL","GDPLTFORECAST","TOT","MLN_USD","A","2007",482304.584360672,
"BEL","GDPLTFORECAST","TOT","MLN_USD","A","2008",484450.788012195,
"BEL","GDPLTFORECAST","TOT","MLN_USD","A","2009",474674.749131264,
"BEL","GDPLTFORECAST","TOT","MLN_USD","A","2010",488270.705518923,
"BEL","GDPLTFORECAST","TOT","MLN_USD","A","2011",496545.526819493,
"BEL","GDPLTFORECAST","TOT","MLN_USD","A","2012",500215.447565486,
"BEL","GDPLTFORECAST","TOT","MLN_USD","A","2013",502512.89795075,
"BEL","GDPLTFORECAST","TOT","MLN_USD","A","2014",510446.476620647,
"BEL","GDPLTFORECAST","TOT","MLN_USD","A","2015",520866.251599734,
"BEL","GDPLTFORECAST","TOT","MLN_USD","A","2016",527463.60912608,
"BEL","GDPLTFORECAST","TOT","MLN_USD","A","2017",536005.924649961,
"BEL","GDPLTFORECAST","TOT","MLN_USD","A","2018",545616.967094083,
"BEL","GDPLTFORECAST","TOT","MLN_USD","A","2019",557844.203040031,
"BEL","GDPLTFORECAST","TOT","MLN_USD","A","2020",528494.836856136,
"BEL","GDPLTFORECAST","TOT","MLN_USD","A","2021",564702.804924658,
"BEL","GDPLTFORECAST","TOT","MLN_USD","A","2022",581699.937861993,
"BEL","GDPLTFORECAST","TOT","MLN_USD","A","2023",590131.943411212,
"BEL","GDPLTFORECAST","TOT","MLN_USD","A","2024",596663.504333543,
"BEL","GDPLTFORECAST","TOT","MLN_USD","A","2025",605901.616747425,
"BEL","GDPLTFORECAST","TOT","MLN_USD","A","2026",616476.8,
"BEL","GDPLTFORECAST","TOT","MLN_USD","A","2027",627108.5,
"BEL","GDPLTFORECAST","TOT","MLN_USD","A","2028",637541.5,
"BEL","GDPLTFORECAST","TOT","MLN_USD","A","2029",647822.3,
"BEL","GDPLTFORECAST","TOT","MLN_USD","A","2030",658163.7,
"BEL","GDPLTFORECAST","TOT","MLN_USD","A","2031",668789.4,
"BEL","GDPLTFORECAST","TOT","MLN_USD","A","2032",679768.7,
"BEL","GDPLTFORECAST","TOT","MLN_USD","A","2033",691117.9,
"BEL","GDPLTFORECAST","TOT","MLN_USD","A","2034",702815.4,
"BEL","GDPLTFORECAST","TOT","MLN_USD","A","2035",714809.9,
"BEL","GDPLTFORECAST","TOT","MLN_USD","A","2036",727040.4,
"BEL","GDPLTFORECAST","TOT","MLN_USD","A","2037",739452.9,
"BEL","GDPLTFORECAST","TOT","MLN_USD","A","2038",751917.2,
"BEL","GDPLTFORECAST","TOT","MLN_USD","A","2039",764422.7,
"BEL","GDPLTFORECAST","TOT","MLN_USD","A","2040",776961.1,
"BEL","GDPLTFORECAST","TOT","MLN_USD","A","2041",789521.8,
"BEL","GDPLTFORECAST","TOT","MLN_USD","A","2042",802092.4,
"BEL","GDPLTFORECAST","TOT","MLN_USD","A","2043",814661.1,
"BEL","GDPLTFORECAST","TOT","MLN_USD","A","2044",827217.7,
"BEL","GDPLTFORECAST","TOT","MLN_USD","A","2045",839753.9,
"BEL","GDPLTFORECAST","TOT","MLN_USD","A","2046",852269,
"BEL","GDPLTFORECAST","TOT","MLN_USD","A","2047",864772.9,
"BEL","GDPLTFORECAST","TOT","MLN_USD","A","2048",877279.9,
"BEL","GDPLTFORECAST","TOT","MLN_USD","A","2049",889798.8,
"BEL","GDPLTFORECAST","TOT","MLN_USD","A","2050",902328.5,
"BEL","GDPLTFORECAST","TOT","MLN_USD","A","2051",914863.7,
"BEL","GDPLTFORECAST","TOT","MLN_USD","A","2052",927405.9,
"BEL","GDPLTFORECAST","TOT","MLN_USD","A","2053",939972.5,
"BEL","GDPLTFORECAST","TOT","MLN_USD","A","2054",952587.7,
"BEL","GDPLTFORECAST","TOT","MLN_USD","A","2055",965272.1,
"BEL","GDPLTFORECAST","TOT","MLN_USD","A","2056",978041.3,
"BEL","GDPLTFORECAST","TOT","MLN_USD","A","2057",990920.1,
"BEL","GDPLTFORECAST","TOT","MLN_USD","A","2058",1003947,
"BEL","GDPLTFORECAST","TOT","MLN_USD","A","2059",1017160,
"BEL","GDPLTFORECAST","TOT","MLN_USD","A","2060",1030574,
"CAN","GDPLTFORECAST","TOT","MLN_USD","A","1990",899644.216914816,
"CAN","GDPLTFORECAST","TOT","MLN_USD","A","1991",880876.869564856,
"CAN","GDPLTFORECAST","TOT","MLN_USD","A","1992",888807.047896861,
"CAN","GDPLTFORECAST","TOT","MLN_USD","A","1993",912456.928696325,
"CAN","GDPLTFORECAST","TOT","MLN_USD","A","1994",953466.99707265,
"CAN","GDPLTFORECAST","TOT","MLN_USD","A","1995",979153.17171617,
"CAN","GDPLTFORECAST","TOT","MLN_USD","A","1996",995007.350304195,
"CAN","GDPLTFORECAST","TOT","MLN_USD","A","1997",1037594.06367143,
"CAN","GDPLTFORECAST","TOT","MLN_USD","A","1998",1078020.30386734,
"CAN","GDPLTFORECAST","TOT","MLN_USD","A","1999",1133677.56072045,
"CAN","GDPLTFORECAST","TOT","MLN_USD","A","2000",1192375.25470074,
"CAN","GDPLTFORECAST","TOT","MLN_USD","A","2001",1213718.44786395,
"CAN","GDPLTFORECAST","TOT","MLN_USD","A","2002",1250349.08411167,
"CAN","GDPLTFORECAST","TOT","MLN_USD","A","2003",1272874.34914633,
"CAN","GDPLTFORECAST","TOT","MLN_USD","A","2004",1312167.73614279,
"CAN","GDPLTFORECAST","TOT","MLN_USD","A","2005",1354212.22037457,
"CAN","GDPLTFORECAST","TOT","MLN_USD","A","2006",1389886.28452422,
"CAN","GDPLTFORECAST","TOT","MLN_USD","A","2007",1418682.29668181,
"CAN","GDPLTFORECAST","TOT","MLN_USD","A","2008",1432929.96957834,
"CAN","GDPLTFORECAST","TOT","MLN_USD","A","2009",1391003.07472612,
"CAN","GDPLTFORECAST","TOT","MLN_USD","A","2010",1433983.94934107,
"CAN","GDPLTFORECAST","TOT","MLN_USD","A","2011",1479098.52546475,
"CAN","GDPLTFORECAST","TOT","MLN_USD","A","2012",1505144.88193809,
"CAN","GDPLTFORECAST","TOT","MLN_USD","A","2013",1540201.55036116,
"CAN","GDPLTFORECAST","TOT","MLN_USD","A","2014",1584405.88995665,
"CAN","GDPLTFORECAST","TOT","MLN_USD","A","2015",1594849.92740621,
"CAN","GDPLTFORECAST","TOT","MLN_USD","A","2016",1610820.66569445,
"CAN","GDPLTFORECAST","TOT","MLN_USD","A","2017",1659787.68406538,
"CAN","GDPLTFORECAST","TOT","MLN_USD","A","2018",1705880.66148892,
"CAN","GDPLTFORECAST","TOT","MLN_USD","A","2019",1738091.50217828,
"CAN","GDPLTFORECAST","TOT","MLN_USD","A","2020",1649894.52505765,
"CAN","GDPLTFORECAST","TOT","MLN_USD","A","2021",1732583.95337514,
"CAN","GDPLTFORECAST","TOT","MLN_USD","A","2022",1792149.87296694,
"CAN","GDPLTFORECAST","TOT","MLN_USD","A","2023",1812900.54041708,
"CAN","GDPLTFORECAST","TOT","MLN_USD","A","2024",1827689.76172968,
"CAN","GDPLTFORECAST","TOT","MLN_USD","A","2025",1862513.03051327,
"CAN","GDPLTFORECAST","TOT","MLN_USD","A","2026",1902342,
"CAN","GDPLTFORECAST","TOT","MLN_USD","A","2027",1943605,
"CAN","GDPLTFORECAST","TOT","MLN_USD","A","2028",1984552,
"CAN","GDPLTFORECAST","TOT","MLN_USD","A","2029",2024270,
"CAN","GDPLTFORECAST","TOT","MLN_USD","A","2030",2063065,
"CAN","GDPLTFORECAST","TOT","MLN_USD","A","2031",2102175,
"CAN","GDPLTFORECAST","TOT","MLN_USD","A","2032",2142063,
"CAN","GDPLTFORECAST","TOT","MLN_USD","A","2033",2183052,
"CAN","GDPLTFORECAST","TOT","MLN_USD","A","2034",2225309,
"CAN","GDPLTFORECAST","TOT","MLN_USD","A","2035",2268898,
"CAN","GDPLTFORECAST","TOT","MLN_USD","A","2036",2313840,
"CAN","GDPLTFORECAST","TOT","MLN_USD","A","2037",2360128,
"CAN","GDPLTFORECAST","TOT","MLN_USD","A","2038",2407710,
"CAN","GDPLTFORECAST","TOT","MLN_USD","A","2039",2456484,
"CAN","GDPLTFORECAST","TOT","MLN_USD","A","2040",2506318,
"CAN","GDPLTFORECAST","TOT","MLN_USD","A","2041",2557086,
"CAN","GDPLTFORECAST","TOT","MLN_USD","A","2042",2608672,
"CAN","GDPLTFORECAST","TOT","MLN_USD","A","2043",2660987,
"CAN","GDPLTFORECAST","TOT","MLN_USD","A","2044",2713953,
"CAN","GDPLTFORECAST","TOT","MLN_USD","A","2045",2767502,
"CAN","GDPLTFORECAST","TOT","MLN_USD","A","2046",2821590,
"CAN","GDPLTFORECAST","TOT","MLN_USD","A","2047",2876183,
"CAN","GDPLTFORECAST","TOT","MLN_USD","A","2048",2931241,
"CAN","GDPLTFORECAST","TOT","MLN_USD","A","2049",2986715,
"CAN","GDPLTFORECAST","TOT","MLN_USD","A","2050",3042561,
"CAN","GDPLTFORECAST","TOT","MLN_USD","A","2051",3098749,
"CAN","GDPLTFORECAST","TOT","MLN_USD","A","2052",3155245,
"CAN","GDPLTFORECAST","TOT","MLN_USD","A","2053",3211988,
"CAN","GDPLTFORECAST","TOT","MLN_USD","A","2054",3268897,
"CAN","GDPLTFORECAST","TOT","MLN_USD","A","2055",3325918,
"CAN","GDPLTFORECAST","TOT","MLN_USD","A","2056",3383056,
"CAN","GDPLTFORECAST","TOT","MLN_USD","A","2057",3440351,
"CAN","GDPLTFORECAST","TOT","MLN_USD","A","2058",3497826,
"CAN","GDPLTFORECAST","TOT","MLN_USD","A","2059",3555489,
"CAN","GDPLTFORECAST","TOT","MLN_USD","A","2060",3613362,
"CZE","GDPLTFORECAST","TOT","MLN_USD","A","1990",254538.703418789,
"CZE","GDPLTFORECAST","TOT","MLN_USD","A","1991",218356.509254349,
"CZE","GDPLTFORECAST","TOT","MLN_USD","A","1992",204409.183044166,
"CZE","GDPLTFORECAST","TOT","MLN_USD","A","1993",202488.899000735,
"CZE","GDPLTFORECAST","TOT","MLN_USD","A","1994",207794.947015478,
"CZE","GDPLTFORECAST","TOT","MLN_USD","A","1995",220132.953306869,
"CZE","GDPLTFORECAST","TOT","MLN_USD","A","1996",229513.689194741,
"CZE","GDPLTFORECAST","TOT","MLN_USD","A","1997",228280.5208575,
"CZE","GDPLTFORECAST","TOT","MLN_USD","A","1998",227485.589090121,
"CZE","GDPLTFORECAST","TOT","MLN_USD","A","1999",230323.692590184,
"CZE","GDPLTFORECAST","TOT","MLN_USD","A","2000",240224.051839465,
"CZE","GDPLTFORECAST","TOT","MLN_USD","A","2001",247507.590004823,
"CZE","GDPLTFORECAST","TOT","MLN_USD","A","2002",251219.538771001,
"CZE","GDPLTFORECAST","TOT","MLN_USD","A","2003",260204.470518792,
"CZE","GDPLTFORECAST","TOT","MLN_USD","A","2004",272384.587416162,
"CZE","GDPLTFORECAST","TOT","MLN_USD","A","2005",290555.328662197,
"CZE","GDPLTFORECAST","TOT","MLN_USD","A","2006",310683.21742535,
"CZE","GDPLTFORECAST","TOT","MLN_USD","A","2007",327948.578921935,
"CZE","GDPLTFORECAST","TOT","MLN_USD","A","2008",336244.234879596,
"CZE","GDPLTFORECAST","TOT","MLN_USD","A","2009",321021.813244494,
"CZE","GDPLTFORECAST","TOT","MLN_USD","A","2010",328392.612271823,
"CZE","GDPLTFORECAST","TOT","MLN_USD","A","2011",334168.137436372,
"CZE","GDPLTFORECAST","TOT","MLN_USD","A","2012",331773.294382211,
"CZE","GDPLTFORECAST","TOT","MLN_USD","A","2013",331636.335792829,
"CZE","GDPLTFORECAST","TOT","MLN_USD","A","2014",339133.813786297,
"CZE","GDPLTFORECAST","TOT","MLN_USD","A","2015",357650.816025804,
"CZE","GDPLTFORECAST","TOT","MLN_USD","A","2016",366416.784069464,
"CZE","GDPLTFORECAST","TOT","MLN_USD","A","2017",386003.871901519,
"CZE","GDPLTFORECAST","TOT","MLN_USD","A","2018",398380.847448528,
"CZE","GDPLTFORECAST","TOT","MLN_USD","A","2019",410194.994300344,
"CZE","GDPLTFORECAST","TOT","MLN_USD","A","2020",387560.268692935,
"CZE","GDPLTFORECAST","TOT","MLN_USD","A","2021",401108.812128123,
"CZE","GDPLTFORECAST","TOT","MLN_USD","A","2022",410538.859291406,
"CZE","GDPLTFORECAST","TOT","MLN_USD","A","2023",409222.927264182,
"CZE","GDPLTFORECAST","TOT","MLN_USD","A","2024",415695.840723455,
"CZE","GDPLTFORECAST","TOT","MLN_USD","A","2025",424546.792585741,
"CZE","GDPLTFORECAST","TOT","MLN_USD","A","2026",432289.1,
"CZE","GDPLTFORECAST","TOT","MLN_USD","A","2027",439573.3,
"CZE","GDPLTFORECAST","TOT","MLN_USD","A","2028",446828.9,
"CZE","GDPLTFORECAST","TOT","MLN_USD","A","2029",454218.7,
"CZE","GDPLTFORECAST","TOT","MLN_USD","A","2030",461761.8,
"CZE","GDPLTFORECAST","TOT","MLN_USD","A","2031",469459.8,
"CZE","GDPLTFORECAST","TOT","MLN_USD","A","2032",477305.9,
"CZE","GDPLTFORECAST","TOT","MLN_USD","A","2033",485279.7,
"CZE","GDPLTFORECAST","TOT","MLN_USD","A","2034",493342.4,
"CZE","GDPLTFORECAST","TOT","MLN_USD","A","2035",501426.9,
"CZE","GDPLTFORECAST","TOT","MLN_USD","A","2036",509465.7,
"CZE","GDPLTFORECAST","TOT","MLN_USD","A","2037",517408,
"CZE","GDPLTFORECAST","TOT","MLN_USD","A","2038",525225.5,
"CZE","GDPLTFORECAST","TOT","MLN_USD","A","2039",532922.1,
"CZE","GDPLTFORECAST","TOT","MLN_USD","A","2040",540552.1,
"CZE","GDPLTFORECAST","TOT","MLN_USD","A","2041",548211,
"CZE","GDPLTFORECAST","TOT","MLN_USD","A","2042",555998,
"CZE","GDPLTFORECAST","TOT","MLN_USD","A","2043",563991.1,
"CZE","GDPLTFORECAST","TOT","MLN_USD","A","2044",572244.7,
"CZE","GDPLTFORECAST","TOT","MLN_USD","A","2045",580793.3,
"CZE","GDPLTFORECAST","TOT","MLN_USD","A","2046",589656.5,
"CZE","GDPLTFORECAST","TOT","MLN_USD","A","2047",598823.7,
"CZE","GDPLTFORECAST","TOT","MLN_USD","A","2048",608254,
"CZE","GDPLTFORECAST","TOT","MLN_USD","A","2049",617896.5,
"CZE","GDPLTFORECAST","TOT","MLN_USD","A","2050",627702,
"CZE","GDPLTFORECAST","TOT","MLN_USD","A","2051",637640.4,
"CZE","GDPLTFORECAST","TOT","MLN_USD","A","2052",647713.1,
"CZE","GDPLTFORECAST","TOT","MLN_USD","A","2053",657950.9,
"CZE","GDPLTFORECAST","TOT","MLN_USD","A","2054",668399.8,
"CZE","GDPLTFORECAST","TOT","MLN_USD","A","2055",679112.8,
"CZE","GDPLTFORECAST","TOT","MLN_USD","A","2056",690135.9,
"CZE","GDPLTFORECAST","TOT","MLN_USD","A","2057",701511.6,
"CZE","GDPLTFORECAST","TOT","MLN_USD","A","2058",713284.7,
"CZE","GDPLTFORECAST","TOT","MLN_USD","A","2059",725497.4,
"CZE","GDPLTFORECAST","TOT","MLN_USD","A","2060",738188.8,
"DNK","GDPLTFORECAST","TOT","MLN_USD","A","1990",186046.385487849,
"DNK","GDPLTFORECAST","TOT","MLN_USD","A","1991",188639.191184348,
"DNK","GDPLTFORECAST","TOT","MLN_USD","A","1992",192330.872797724,
